"time","Volt"
2023-10-10 09:58:42,1.5
2023-10-10 10:03:41,2.25
2023-10-10 10:08:48,1.5
2023-10-10 10:14:01,1.875
2023-10-10 10:19:07,3.75
2023-10-10 10:24:18,9.1875
2023-10-10 10:29:30,9.375
2023-10-10 10:34:41,9.5625
2023-10-10 10:39:40,9.9375
2023-10-10 10:44:51,10.125
2023-10-10 10:49:57,10.3125
2023-10-10 10:55:08,10.5
2023-10-10 11:00:13,10.875
2023-10-10 11:05:23,11.0625
2023-10-10 11:10:30,11.4375
2023-10-10 11:15:36,9.375
2023-10-10 11:20:42,3.0
2023-10-10 11:25:54,2.25
2023-10-10 11:31:03,2.0625
2023-10-10 11:36:13,1.5
2023-10-10 11:41:19,1.5
2023-10-10 11:46:25,1.5
2023-10-10 11:51:32,1.875
2023-10-10 11:56:42,2.0625
2023-10-10 12:01:41,1.3125
2023-10-10 12:06:48,1.5
2023-10-10 12:11:53,1.6875
2023-10-10 12:17:04,1.5
2023-10-10 12:22:15,1.875
2023-10-10 12:27:21,1.3125
2023-10-10 12:32:27,1.3125
2023-10-10 12:37:39,1.3125
2023-10-10 12:42:50,1.3125
2023-10-10 12:48:01,1.3125
2023-10-10 12:53:07,1.3125
2023-10-10 12:58:17,1.3125
2023-10-10 13:03:23,1.3125
2023-10-10 13:08:35,1.3125
2023-10-10 13:08:56,1.3125
2023-10-10 13:13:41,1.3125
2023-10-10 13:17:21,1.3125
2023-10-10 13:18:11,1.3125
2023-10-10 13:23:18,1.5
2023-10-10 13:28:26,1.6875
2023-10-10 13:33:35,1.3125
2023-10-10 13:38:42,1.3125
2023-10-10 13:43:50,1.3125
2023-10-10 13:48:58,2.0625
2023-10-10 13:54:12,1.3125
2023-10-10 13:59:19,1.5
2023-10-10 14:04:27,1.5
2023-10-10 14:09:40,1.6875
2023-10-10 14:14:53,1.3125
2023-10-10 14:20:04,5.0625
2023-10-10 14:25:17,2.8125
2023-10-10 14:30:28,4.125
2023-10-10 14:35:41,2.0625
2023-10-10 14:40:49,7.3125
2023-10-10 14:46:02,4.5
2023-10-10 14:51:14,1.6875
2023-10-10 14:56:27,1.5
2023-10-10 15:01:36,1.5
2023-10-10 15:06:44,1.3125
2023-10-10 15:11:52,1.3125
2023-10-10 15:17:04,1.5
2023-10-10 15:22:16,1.3125
2023-10-10 15:27:28,1.3125
2023-10-10 15:32:40,1.3125
2023-10-10 15:37:48,1.3125
2023-10-10 15:43:00,1.3125
2023-10-10 15:48:09,1.5
2023-10-10 15:53:16,1.3125
2023-10-10 15:58:29,3.375
2023-10-10 16:03:37,4.125
2023-10-10 16:08:45,2.25
2023-10-10 16:13:57,6.9375
2023-10-10 16:19:04,6.75
2023-10-10 16:24:17,6.1875
2023-10-10 16:29:30,6.0
2023-10-10 16:34:38,5.8125
2023-10-10 16:39:52,5.4375
2023-10-10 16:44:59,2.25
2023-10-10 16:50:13,1.125
2023-10-10 16:55:21,1.125
2023-10-10 17:00:35,1.125
2023-10-10 17:05:47,1.125
2023-10-10 17:11:01,0.9375
2023-10-10 17:16:10,1.125
2023-10-10 17:21:22,0.9375
2023-10-10 17:26:34,1.125
2023-10-10 17:31:45,0.9375
2023-10-10 17:36:53,1.125
2023-10-10 17:42:05,1.125
2023-10-10 17:47:18,0.9375
2023-10-10 17:52:26,0.9375
2023-10-10 17:57:26,0.75
2023-10-10 18:02:44,0.9375
2023-10-10 18:07:58,0.75
2023-10-10 18:13:06,0.75
2023-10-10 18:18:15,0.75
2023-10-10 18:23:23,0.5625
2023-10-10 18:28:36,0.5625
2023-10-10 18:33:45,0.5625
2023-10-10 18:39:07,0.5625
2023-10-10 18:44:19,0.5625
2023-10-10 18:49:27,0.5625
2023-10-10 18:54:40,0.5625
2023-10-10 18:59:54,0.375
2023-10-10 19:05:02,0.5625
2023-10-10 19:10:17,0.5625
2023-10-10 19:15:28,0.5625
2023-10-10 19:20:41,0.5625
2023-10-10 19:25:48,0.5625
2023-10-10 19:31:00,0.5625
2023-10-10 19:36:11,0.5625
2023-10-10 19:41:25,0.375
2023-10-10 19:46:36,0.5625
2023-10-10 19:51:42,0.5625
2023-10-10 19:57:07,0.375
2023-10-10 20:02:14,0.5625
2023-10-10 20:07:27,0.375
2023-10-10 20:12:35,0.5625
2023-10-10 20:17:45,0.5625
2023-10-10 20:22:59,0.5625
2023-10-10 20:28:07,0.5625
2023-10-10 20:33:19,0.375
2023-10-10 20:38:27,0.5625
2023-10-10 20:43:37,0.5625
2023-10-10 20:48:48,0.5625
2023-10-10 20:53:55,0.375
2023-10-10 20:59:03,0.5625
2023-10-10 21:04:11,0.5625
2023-10-10 21:09:21,0.5625
2023-10-10 21:14:28,0.5625
2023-10-10 21:19:36,0.5625
2023-10-10 21:24:47,0.5625
2023-10-10 21:30:00,0.5625
2023-10-10 21:35:13,0.5625
2023-10-10 21:40:25,0.5625
2023-10-10 21:45:34,0.5625
2023-10-10 21:50:40,0.5625
2023-10-10 21:56:04,0.5625
2023-10-10 22:01:11,0.5625
2023-10-10 22:06:18,0.5625
2023-10-10 22:11:26,0.5625
2023-10-10 22:16:39,0.5625
2023-10-10 22:21:50,0.5625
2023-10-10 22:27:02,0.5625
2023-10-10 22:32:12,0.5625
2023-10-10 22:37:24,0.5625
2023-10-10 22:42:36,0.375
2023-10-10 22:47:44,0.5625
2023-10-10 22:52:51,0.5625
2023-10-10 22:58:03,0.5625
2023-10-10 23:03:10,0.5625
2023-10-10 23:08:18,0.5625
2023-10-10 23:13:24,0.5625
2023-10-10 23:18:37,0.5625
2023-10-10 23:23:44,0.5625
2023-10-10 23:28:55,0.5625
2023-10-10 23:34:02,0.5625
