"time","PAR"
2023-10-12 16:48:27,110.00977
2023-10-12 17:09:00,94.33594
2023-10-12 17:29:36,84.66797
2023-10-12 17:50:34,75.14648000000001
2023-10-12 18:11:06,70.01953
2023-10-12 18:31:52,57.71484
2023-10-12 18:52:45,57.86133
2023-10-12 19:13:17,56.835939999999994
2023-10-12 19:34:20,56.835939999999994
2023-10-12 19:55:16,57.27539
2023-10-12 20:15:48,58.154300000000006
2023-10-12 20:36:21,57.86133
2023-10-12 20:57:22,57.71484
2023-10-12 21:02:52,57.12891
2023-10-12 21:23:23,58.007810000000006
2023-10-12 21:45:03,58.447269999999996
2023-10-12 22:05:36,58.154300000000006
2023-10-12 22:26:07,58.300779999999996
2023-10-12 22:47:14,56.689449999999994
2023-10-12 23:07:55,57.27539
2023-10-12 23:28:23,58.447269999999996
2023-10-12 23:49:20,57.27539
2023-10-13 00:10:07,57.71484
2023-10-13 00:30:43,58.007810000000006
2023-10-13 00:51:41,57.86133
2023-10-13 01:12:35,58.154300000000006
2023-10-13 01:33:03,58.154300000000006
2023-10-13 01:54:01,58.154300000000006
2023-10-13 02:14:45,57.86133
2023-10-13 02:35:18,58.300779999999996
2023-10-13 02:56:16,57.71484
2023-10-13 03:16:56,58.300779999999996
2023-10-13 03:37:25,58.447269999999996
2023-10-13 03:58:26,58.007810000000006
2023-10-13 04:19:11,58.154300000000006
2023-10-13 04:39:38,58.154300000000006
2023-10-13 05:00:35,56.98242
2023-10-13 05:21:29,58.007810000000006
2023-10-13 05:42:45,57.71484
2023-10-13 05:47:50,58.007810000000006
2023-10-13 06:08:16,58.300779999999996
2023-10-13 06:28:49,57.56836
2023-10-13 06:49:51,57.86133
2023-10-13 07:10:26,59.32617
2023-10-13 07:30:59,58.59375
2023-10-13 07:51:57,58.300779999999996
2023-10-13 08:12:33,60.644529999999996
2023-10-13 08:33:01,72.65625
2023-10-13 08:54:09,74.85351999999999
2023-10-13 09:14:54,89.94141
2023-10-13 09:35:26,112.93945000000001
2023-10-13 09:56:23,93.01758
2023-10-13 10:17:06,112.20703
2023-10-13 10:37:37,109.27734
2023-10-13 10:58:37,147.07031
2023-10-13 11:19:35,119.23828
2023-10-13 11:40:08,104.00391
2023-10-13 12:01:04,111.91405999999999
2023-10-13 12:21:44,131.10352
2023-10-13 12:42:11,112.5
2023-10-13 13:03:12,118.06641
2023-10-13 13:24:12,170.65429999999998
2023-10-13 13:45:07,168.75
2023-10-13 14:06:29,187.20703
2023-10-13 14:11:30,154.24804999999998
2023-10-13 14:31:56,148.97461
2023-10-13 14:52:52,130.81054999999998
2023-10-13 15:13:28,145.89844
2023-10-13 15:34:02,138.13477
2023-10-13 15:55:03,125.83008
2023-10-13 16:15:59,138.72070000000002
2023-10-13 16:36:28,106.34766
2023-10-13 16:57:25,96.82617
2023-10-13 17:18:00,93.31055
2023-10-13 17:38:29,90.23438
2023-10-13 17:59:27,74.70703
2023-10-13 18:20:33,61.66992
2023-10-13 18:41:21,57.71484
2023-10-13 19:02:29,58.300779999999996
2023-10-13 19:23:01,56.835939999999994
2023-10-13 19:43:49,57.56836
2023-10-13 20:04:44,56.396480000000004
2023-10-13 20:25:16,57.56836
2023-10-13 20:46:18,58.59375
2023-10-13 21:07:15,58.007810000000006
2023-10-13 21:27:48,57.86133
2023-10-13 21:48:39,57.42188
2023-10-13 22:09:37,58.740230000000004
2023-10-13 22:30:16,58.154300000000006
2023-10-13 22:51:03,58.300779999999996
2023-10-13 23:12:04,57.42188
2023-10-13 23:32:35,58.447269999999996
2023-10-13 23:53:19,58.740230000000004
2023-10-14 00:14:15,57.86133
2023-10-14 00:34:47,58.886720000000004
2023-10-14 00:55:28,57.27539
2023-10-14 01:16:20,58.154300000000006
2023-10-14 01:36:52,58.007810000000006
2023-10-14 01:58:15,57.12891
2023-10-14 02:19:15,57.86133
2023-10-14 02:39:51,57.27539
2023-10-14 03:00:23,58.886720000000004
2023-10-14 03:21:25,58.300779999999996
2023-10-14 03:42:00,58.007810000000006
2023-10-14 04:02:40,58.154300000000006
2023-10-14 04:23:37,57.42188
2023-10-14 04:44:09,58.740230000000004
2023-10-14 05:04:58,57.86133
2023-10-14 05:26:05,57.86133
2023-10-14 05:46:36,57.42188
2023-10-14 06:07:23,57.71484
2023-10-14 06:28:16,58.007810000000006
2023-10-14 06:48:48,58.59375
2023-10-14 07:09:29,59.32617
2023-10-14 07:30:23,71.19141
2023-10-14 07:50:55,82.91016
2023-10-14 08:11:48,95.6543
2023-10-14 08:32:45,112.20703
2023-10-14 08:53:28,126.85547
2023-10-14 09:13:58,131.25
2023-10-14 09:34:56,235.54688000000002
2023-10-14 09:55:29,243.89648
2023-10-14 10:16:13,392.72461
2023-10-14 10:37:10,281.25
2023-10-14 10:57:41,303.80859
2023-10-14 11:18:17,336.32813
2023-10-14 11:39:10,156.00586
2023-10-14 11:59:42,338.08594
2023-10-14 12:20:30,298.68164
2023-10-14 12:41:31,333.69141
2023-10-14 13:02:04,412.93945
2023-10-14 13:22:49,393.31055
2023-10-14 13:43:48,441.65039
2023-10-14 14:04:28,356.25
2023-10-14 14:25:00,320.21484
2023-10-14 14:45:54,358.1543
2023-10-14 15:06:26,147.94922
2023-10-14 15:27:04,249.16992
2023-10-14 15:48:06,304.24805
2023-10-14 16:08:38,244.92188000000002
2023-10-14 16:29:19,245.80077999999997
2023-10-14 16:50:12,160.10742
2023-10-14 17:10:44,154.24804999999998
2023-10-14 17:31:46,131.68945000000002
2023-10-14 17:52:58,75.0
2023-10-14 18:13:27,75.0
2023-10-14 18:33:59,62.10938
2023-10-14 18:55:01,57.71484
2023-10-14 19:15:41,58.007810000000006
2023-10-14 19:36:12,57.27539
2023-10-14 19:57:44,57.86133
2023-10-14 20:18:17,57.86133
2023-10-14 20:38:48,56.98242
2023-10-14 20:59:53,57.42188
2023-10-14 21:20:33,57.27539
2023-10-14 21:41:06,57.12891
2023-10-14 22:01:59,56.689449999999994
2023-10-14 22:22:30,57.56836
2023-10-14 22:43:05,58.154300000000006
2023-10-14 23:04:09,57.27539
2023-10-14 23:24:37,57.42188
2023-10-14 23:45:08,57.71484
2023-10-15 00:06:07,58.300779999999996
2023-10-15 00:26:58,57.86133
2023-10-15 00:47:25,57.71484
2023-10-15 01:08:22,57.42188
2023-10-15 01:29:22,57.12891
2023-10-15 01:49:51,58.300779999999996
2023-10-15 02:10:58,58.300779999999996
2023-10-15 02:31:32,58.447269999999996
2023-10-15 02:52:00,58.740230000000004
2023-10-15 03:12:57,58.007810000000006
2023-10-15 03:33:36,57.42188
2023-10-15 03:54:11,57.12891
2023-10-15 04:15:10,57.56836
2023-10-15 04:36:01,58.59375
2023-10-15 04:56:30,57.86133
2023-10-15 05:17:27,57.71484
2023-10-15 05:38:16,57.86133
2023-10-15 05:58:44,57.86133
2023-10-15 06:19:44,58.154300000000006
2023-10-15 06:40:19,57.86133
2023-10-15 07:00:52,60.351560000000006
2023-10-15 07:21:52,60.791019999999996
2023-10-15 07:42:38,73.82813
2023-10-15 08:03:11,88.33008
2023-10-15 08:24:08,112.79297
2023-10-15 08:45:02,150.87891
2023-10-15 09:05:42,174.16992
2023-10-15 09:26:42,206.10352
2023-10-15 09:47:36,281.39648
2023-10-15 10:08:04,306.29883
2023-10-15 10:29:00,340.86914
2023-10-15 10:49:41,300.14648
2023-10-15 11:10:15,345.26367
2023-10-15 11:31:15,359.47266
2023-10-15 11:51:48,411.76757999999995
2023-10-15 12:12:16,187.35352
2023-10-15 12:33:23,151.31836
2023-10-15 12:53:58,156.73828
2023-10-15 13:14:26,149.85352
2023-10-15 13:35:29,169.18945000000002
2023-10-15 13:56:01,230.56641
2023-10-15 14:16:37,221.63086
2023-10-15 14:21:41,195.55664
2023-10-15 14:42:08,293.70117
2023-10-15 15:02:50,199.51172
2023-10-15 15:23:42,197.75391
2023-10-15 15:44:23,153.07617
2023-10-15 16:05:17,254.29688000000002
2023-10-15 16:26:18,562.5
2023-10-15 16:46:50,124.65820000000001
2023-10-15 17:07:31,113.96484
2023-10-15 17:28:34,131.39648
2023-10-15 17:49:05,93.89648000000001
2023-10-15 18:09:44,75.58594
2023-10-15 18:30:35,61.66992
2023-10-15 18:51:07,56.396480000000004
2023-10-15 19:12:11,57.27539
2023-10-15 19:33:10,56.689449999999994
2023-10-15 19:53:42,57.56836
2023-10-15 20:14:27,57.27539
2023-10-15 20:19:28,57.27539
2023-10-15 20:39:59,57.12891
2023-10-15 21:00:30,57.86133
2023-10-15 21:21:31,57.27539
2023-10-15 21:42:04,57.71484
2023-10-15 22:02:36,57.71484
2023-10-15 22:24:12,57.56836
2023-10-15 22:44:40,57.86133
2023-10-15 23:05:12,58.007810000000006
2023-10-15 23:26:09,57.27539
2023-10-15 23:46:37,57.86133
2023-10-16 00:07:12,58.300779999999996
2023-10-16 00:28:41,57.42188
2023-10-16 00:33:42,57.56836
2023-10-16 00:38:49,57.12891
2023-10-16 00:44:02,57.56836
2023-10-16 00:49:14,56.835939999999994
2023-10-16 00:54:27,57.27539
2023-10-16 00:59:30,57.42188
2023-10-16 01:04:42,57.12891
2023-10-16 01:09:49,56.689449999999994
2023-10-16 01:15:01,57.71484
2023-10-16 01:20:13,57.86133
2023-10-16 01:25:27,57.12891
2023-10-16 01:30:38,56.98242
2023-10-16 01:35:45,56.689449999999994
2023-10-16 01:40:57,57.42188
2023-10-16 01:46:10,56.98242
2023-10-16 01:51:24,57.56836
2023-10-16 01:56:31,57.56836
2023-10-16 02:01:39,57.12891
2023-10-16 02:06:47,57.12891
2023-10-16 02:11:55,56.98242
2023-10-16 02:17:02,57.71484
2023-10-16 02:22:14,57.27539
2023-10-16 02:27:27,57.12891
2023-10-16 02:32:39,56.98242
2023-10-16 02:37:46,57.71484
2023-10-16 02:42:59,57.27539
2023-10-16 02:47:58,56.98242
2023-10-16 02:53:07,57.86133
2023-10-16 02:58:19,56.98242
2023-10-16 03:03:26,57.42188
2023-10-16 03:08:33,57.56836
2023-10-16 03:13:41,56.835939999999994
2023-10-16 03:18:40,58.007810000000006
2023-10-16 03:23:56,57.27539
2023-10-16 03:29:03,57.42188
2023-10-16 03:34:15,57.56836
2023-10-16 03:39:27,57.71484
2023-10-16 03:44:39,56.98242
2023-10-16 03:49:49,57.27539
2023-10-16 03:55:02,57.86133
2023-10-16 04:00:14,57.86133
2023-10-16 04:05:26,57.27539
2023-10-16 04:10:39,57.71484
2023-10-16 04:15:50,58.300779999999996
2023-10-16 04:21:02,57.12891
2023-10-16 04:26:10,56.98242
2023-10-16 04:31:18,57.71484
2023-10-16 04:36:30,57.42188
2023-10-16 04:41:42,57.27539
2023-10-16 04:46:55,58.300779999999996
2023-10-16 04:52:08,58.300779999999996
2023-10-16 04:57:07,58.154300000000006
2023-10-16 05:02:19,57.56836
2023-10-16 05:07:26,57.56836
2023-10-16 05:12:38,57.56836
2023-10-16 05:17:50,58.154300000000006
2023-10-16 05:22:57,57.71484
2023-10-16 05:28:04,58.154300000000006
2023-10-16 05:33:17,57.27539
2023-10-16 05:38:29,57.86133
2023-10-16 05:43:41,57.27539
2023-10-16 05:48:54,57.56836
2023-10-16 05:54:05,58.59375
2023-10-16 05:59:12,58.59375
2023-10-16 06:04:25,57.71484
2023-10-16 06:09:35,56.835939999999994
2023-10-16 06:14:49,57.12891
2023-10-16 06:20:00,59.47266
2023-10-16 06:25:09,57.27539
2023-10-16 06:30:22,57.86133
2023-10-16 06:35:34,57.12891
2023-10-16 06:40:46,57.42188
2023-10-16 06:45:59,58.154300000000006
2023-10-16 06:51:10,56.98242
2023-10-16 06:56:19,57.27539
2023-10-16 07:01:31,57.71484
2023-10-16 07:06:43,58.300779999999996
2023-10-16 07:11:56,57.71484
2023-10-16 07:17:04,59.91211
2023-10-16 07:22:12,62.10938
2023-10-16 07:27:20,66.65039
2023-10-16 07:32:33,73.82813
2023-10-16 07:37:46,75.0
2023-10-16 07:42:57,75.0
2023-10-16 07:48:09,77.05078
2023-10-16 07:53:17,85.54688
2023-10-16 07:58:31,91.11328
2023-10-16 08:03:39,93.31055
2023-10-16 08:08:51,94.33594
2023-10-16 08:14:02,95.21484
2023-10-16 08:19:09,101.36719000000001
2023-10-16 08:24:21,108.10547
2023-10-16 08:29:36,110.44922
2023-10-16 08:34:44,112.35352
2023-10-16 08:39:57,112.64648
2023-10-16 08:45:09,112.64648
2023-10-16 08:50:22,115.72266
2023-10-16 08:55:35,118.21288999999999
2023-10-16 09:00:48,124.80469000000001
2023-10-16 09:06:00,129.93164
2023-10-16 09:11:07,130.07813
2023-10-16 09:16:15,131.54297
2023-10-16 09:21:24,131.25
2023-10-16 09:26:35,135.35156
2023-10-16 09:31:48,186.32813
2023-10-16 09:37:02,150.0
2023-10-16 09:42:12,186.18164
2023-10-16 09:47:24,160.54688
2023-10-16 09:52:31,243.75
2023-10-16 09:57:45,188.23242
2023-10-16 10:02:52,369.43359
2023-10-16 10:08:06,302.05078
2023-10-16 10:13:15,281.25
2023-10-16 10:18:23,583.88672
2023-10-16 10:23:34,774.16992
2023-10-16 10:28:46,900.29297
2023-10-16 10:33:59,914.50195
2023-10-16 10:39:11,934.7168
2023-10-16 10:44:21,956.1035199999999
2023-10-16 10:49:35,977.92969
2023-10-16 10:54:47,1009.7168
2023-10-16 11:00:00,918.75
2023-10-16 11:05:08,1049.56055
2023-10-16 11:10:16,1066.99219
2023-10-16 11:15:24,1106.83594
2023-10-16 11:20:39,245.06836
2023-10-16 11:25:52,292.96875
2023-10-16 11:31:03,202.14844
2023-10-16 11:36:15,168.60352
2023-10-16 11:41:28,198.63281
2023-10-16 11:46:36,206.98242
2023-10-16 11:51:48,168.45703
2023-10-16 11:57:03,204.63867
2023-10-16 12:02:10,285.20508
2023-10-16 12:07:09,150.43945000000002
2023-10-16 12:12:18,150.29297
2023-10-16 12:17:32,150.73242
2023-10-16 12:22:40,151.31836
2023-10-16 12:27:53,151.02539
2023-10-16 12:33:01,150.73242
2023-10-16 12:38:14,150.0
2023-10-16 12:43:29,150.14648
2023-10-16 12:48:41,150.0
2023-10-16 12:53:53,186.03516
2023-10-16 12:59:03,150.14648
2023-10-16 13:04:11,150.0
2023-10-16 13:09:24,149.70703
2023-10-16 13:14:32,151.02539
2023-10-16 13:19:45,150.0
2023-10-16 13:24:59,176.95313
2023-10-16 13:30:11,150.0
2023-10-16 13:35:24,149.26758
2023-10-16 13:40:37,148.53516
2023-10-16 13:45:44,155.56641
2023-10-16 13:50:58,150.43945000000002
2023-10-16 13:56:09,150.0
2023-10-16 14:01:22,149.26758
2023-10-16 14:06:35,184.42383
2023-10-16 14:11:43,150.14648
2023-10-16 14:16:55,262.79297
2023-10-16 14:22:08,450.58594000000005
2023-10-16 14:27:20,403.85742000000005
2023-10-16 14:32:35,338.08594
2023-10-16 14:37:49,227.34375
2023-10-16 14:43:01,417.1875
2023-10-16 14:48:10,642.62695
2023-10-16 14:53:21,235.40039
2023-10-16 14:58:35,226.02539
2023-10-16 15:03:49,188.08594
2023-10-16 15:08:57,149.56054999999998
2023-10-16 15:14:10,148.24219
2023-10-16 15:19:27,151.90429999999998
2023-10-16 15:24:35,168.75
2023-10-16 15:29:47,136.08398
2023-10-16 15:34:59,134.76563
2023-10-16 15:40:08,136.08398
2023-10-16 15:45:16,132.42188
2023-10-16 15:50:24,132.86133
2023-10-16 15:55:32,153.22266
2023-10-16 16:00:44,241.11327999999997
2023-10-16 16:05:57,425.53711
2023-10-16 16:11:10,625.78125
2023-10-16 16:16:18,609.08203
2023-10-16 16:21:31,569.0918
2023-10-16 16:26:40,487.5
2023-10-16 16:31:52,275.97656
2023-10-16 16:37:05,280.37109
2023-10-16 16:42:14,129.78516
2023-10-16 16:47:26,123.77929999999999
2023-10-16 16:52:40,118.79883
2023-10-16 16:57:48,117.91992
2023-10-16 17:03:02,115.57617
2023-10-16 17:08:09,113.08594000000001
2023-10-16 17:13:23,112.5
2023-10-16 17:18:36,112.5
2023-10-16 17:23:49,112.5
2023-10-16 17:29:01,120.26367
2023-10-16 17:34:13,111.62109
2023-10-16 17:39:23,94.62891
2023-10-16 17:44:31,93.60351999999999
2023-10-16 17:49:39,89.94141
2023-10-16 17:54:51,81.00586
2023-10-16 18:00:06,75.29297
2023-10-16 18:05:17,75.0
2023-10-16 18:10:25,73.97461
2023-10-16 18:15:37,69.58008
2023-10-16 18:20:50,64.01367
2023-10-16 18:25:58,59.61914
2023-10-16 18:31:11,58.300779999999996
2023-10-16 18:36:23,57.42188
2023-10-16 18:41:31,56.835939999999994
2023-10-16 18:46:43,57.12891
2023-10-16 18:51:55,56.689449999999994
2023-10-16 18:57:07,56.98242
2023-10-16 19:02:17,56.98242
2023-10-16 19:07:29,56.689449999999994
2023-10-16 19:12:37,56.835939999999994
2023-10-16 19:17:45,57.12891
2023-10-16 19:22:58,56.835939999999994
2023-10-16 19:28:06,57.12891
2023-10-16 19:33:19,56.835939999999994
2023-10-16 19:38:32,57.12891
2023-10-16 19:43:45,57.12891
2023-10-16 19:48:53,56.835939999999994
2023-10-16 19:54:05,57.42188
2023-10-16 19:59:18,57.12891
2023-10-16 20:04:32,56.689449999999994
2023-10-16 20:09:44,57.56836
2023-10-16 20:14:56,56.835939999999994
2023-10-16 20:20:05,56.689449999999994
2023-10-16 20:25:13,57.27539
2023-10-16 20:30:25,56.835939999999994
2023-10-16 20:35:39,57.12891
2023-10-16 20:40:47,56.98242
2023-10-16 20:46:00,56.98242
2023-10-16 20:51:12,57.56836
2023-10-16 20:56:20,56.835939999999994
2023-10-16 21:01:32,57.42188
2023-10-16 21:06:40,58.740230000000004
2023-10-16 21:11:52,57.56836
2023-10-16 21:17:00,56.98242
2023-10-16 21:22:08,56.98242
2023-10-16 21:27:17,58.007810000000006
2023-10-16 21:32:25,56.98242
2023-10-16 21:37:33,57.12891
2023-10-16 21:42:47,57.56836
2023-10-16 21:47:59,58.007810000000006
2023-10-16 21:53:07,57.56836
2023-10-16 21:58:19,57.27539
2023-10-16 22:03:31,57.12891
2023-10-16 22:08:45,57.12891
2023-10-16 22:13:57,57.27539
2023-10-16 22:19:09,57.56836
2023-10-16 22:24:17,57.56836
2023-10-16 22:29:29,57.42188
2023-10-16 22:34:37,57.27539
2023-10-16 22:39:50,56.835939999999994
2023-10-16 22:45:04,57.56836
2023-10-16 22:50:17,56.835939999999994
2023-10-16 22:55:25,57.42188
2023-10-16 23:00:33,57.42188
2023-10-16 23:05:45,56.98242
2023-10-16 23:10:53,57.27539
2023-10-16 23:16:05,57.27539
2023-10-16 23:21:17,58.007810000000006
2023-10-16 23:26:30,57.27539
2023-10-16 23:31:42,57.42188
2023-10-16 23:36:52,57.27539
2023-10-16 23:42:00,56.689449999999994
2023-10-16 23:47:13,57.56836
2023-10-16 23:52:21,57.27539
2023-10-16 23:57:29,57.42188
2023-10-17 00:02:37,56.98242
2023-10-17 00:07:50,58.007810000000006
2023-10-17 00:13:03,57.27539
2023-10-17 00:18:15,57.42188
2023-10-17 00:23:30,57.56836
2023-10-17 00:28:42,56.98242
2023-10-17 00:33:54,57.27539
2023-10-17 00:39:07,57.12891
2023-10-17 00:44:15,57.42188
2023-10-17 00:49:29,57.42188
2023-10-17 00:54:37,57.86133
2023-10-17 00:59:50,58.007810000000006
2023-10-17 01:04:58,57.42188
2023-10-17 01:10:10,57.71484
2023-10-17 01:15:24,57.56836
2023-10-17 01:20:36,56.689449999999994
2023-10-17 01:25:48,57.42188
2023-10-17 01:30:56,56.542970000000004
2023-10-17 01:36:09,57.56836
2023-10-17 01:41:22,57.56836
2023-10-17 01:46:30,57.56836
2023-10-17 01:51:42,57.71484
2023-10-17 01:56:54,57.56836
2023-10-17 02:02:07,57.12891
2023-10-17 02:07:19,57.56836
2023-10-17 02:12:27,57.27539
2023-10-17 02:17:35,57.12891
2023-10-17 02:22:43,57.71484
2023-10-17 02:27:43,57.42188
2023-10-17 02:32:55,56.98242
2023-10-17 02:38:03,57.71484
2023-10-17 02:43:11,57.27539
2023-10-17 02:48:19,57.12891
2023-10-17 02:53:32,58.007810000000006
2023-10-17 02:58:40,57.71484
2023-10-17 03:03:53,57.42188
2023-10-17 03:09:01,57.56836
2023-10-17 03:14:15,57.42188
2023-10-17 03:19:22,57.71484
2023-10-17 03:24:36,57.42188
2023-10-17 03:29:49,57.42188
2023-10-17 03:35:01,57.27539
2023-10-17 03:40:09,58.300779999999996
2023-10-17 03:45:23,57.71484
2023-10-17 03:50:31,57.56836
2023-10-17 03:55:31,57.56836
2023-10-17 04:00:44,57.71484
2023-10-17 04:05:58,57.86133
2023-10-17 04:11:06,57.12891
2023-10-17 04:16:14,57.56836
2023-10-17 04:21:22,57.71484
2023-10-17 04:26:35,57.71484
2023-10-17 04:31:49,57.71484
2023-10-17 04:37:01,56.98242
2023-10-17 04:42:08,57.71484
2023-10-17 04:47:20,57.27539
2023-10-17 04:52:30,56.689449999999994
2023-10-17 04:57:38,57.71484
2023-10-17 05:02:46,57.42188
2023-10-17 05:07:59,57.42188
2023-10-17 05:13:13,57.71484
2023-10-17 05:18:21,57.86133
2023-10-17 05:23:29,57.86133
2023-10-17 05:28:37,57.86133
2023-10-17 05:33:45,57.71484
2023-10-17 05:38:57,57.86133
2023-10-17 05:44:10,57.12891
2023-10-17 05:49:18,57.56836
2023-10-17 05:54:32,57.56836
2023-10-17 05:59:45,57.71484
2023-10-17 06:04:53,57.12891
2023-10-17 06:10:07,59.179689999999994
2023-10-17 06:15:15,59.76563
2023-10-17 06:20:28,58.59375
2023-10-17 06:25:41,58.447269999999996
2023-10-17 06:30:55,59.179689999999994
2023-10-17 06:36:08,59.033199999999994
2023-10-17 06:41:20,58.447269999999996
2023-10-17 06:46:28,57.27539
2023-10-17 06:51:36,57.71484
2023-10-17 06:56:47,56.689449999999994
2023-10-17 07:02:01,57.56836
2023-10-17 07:07:08,57.42188
2023-10-17 07:12:22,58.007810000000006
2023-10-17 07:17:30,58.154300000000006
2023-10-17 07:22:39,60.20508
2023-10-17 07:27:47,64.74609
2023-10-17 07:33:01,69.87305
2023-10-17 07:38:08,71.92383
2023-10-17 07:43:20,75.0
2023-10-17 07:48:28,75.87891
2023-10-17 07:53:36,82.61719
2023-10-17 07:58:50,90.52734
2023-10-17 08:04:02,93.16406
2023-10-17 08:09:11,93.75
2023-10-17 08:14:26,96.09375
2023-10-17 08:19:33,99.60938
2023-10-17 08:24:47,104.88280999999999
2023-10-17 08:30:00,107.95898
2023-10-17 08:35:13,111.76758
2023-10-17 08:40:28,112.5
2023-10-17 08:45:39,112.64648
2023-10-17 08:50:46,113.37891
2023-10-17 08:55:59,118.79883
2023-10-17 09:01:12,127.58788999999999
2023-10-17 09:06:24,131.25
2023-10-17 09:11:37,131.39648
2023-10-17 09:16:49,131.25
2023-10-17 09:22:03,131.98242
2023-10-17 09:27:15,187.5
2023-10-17 09:32:27,223.09570000000002
2023-10-17 09:37:39,168.60352
2023-10-17 09:42:47,445.01953
2023-10-17 09:47:59,168.75
2023-10-17 09:53:12,241.25977
2023-10-17 09:58:26,206.25
2023-10-17 10:03:40,406.93359
2023-10-17 10:08:52,319.77539
2023-10-17 10:14:00,505.22461
2023-10-17 10:19:08,380.27344
2023-10-17 10:24:22,730.81055
2023-10-17 10:29:30,850.19531
2023-10-17 10:34:44,843.75
2023-10-17 10:39:51,900.1464800000001
2023-10-17 10:45:05,906.00586
2023-10-17 10:50:18,864.4043
2023-10-17 10:55:30,862.5
2023-10-17 11:00:39,937.20703
2023-10-17 11:05:49,993.75
2023-10-17 11:11:03,1009.2773400000001
2023-10-17 11:16:14,1041.3574199999998
2023-10-17 11:21:29,472.11914
2023-10-17 11:26:38,524.12109
2023-10-17 11:31:46,177.39258
2023-10-17 11:36:58,185.44922
2023-10-17 11:42:09,170.21484
2023-10-17 11:47:21,172.70508
2023-10-17 11:52:34,242.87109
2023-10-17 11:57:46,312.89063
2023-10-17 12:02:55,188.52539
2023-10-17 12:08:08,179.44336
2023-10-17 12:13:16,168.75
2023-10-17 12:18:29,168.75
2023-10-17 12:23:41,169.77539
2023-10-17 12:28:55,170.80078
2023-10-17 12:33:54,169.48242
2023-10-17 12:39:02,169.18945000000002
2023-10-17 12:44:10,168.75
2023-10-17 12:49:18,168.16406
2023-10-17 12:54:32,168.75
2023-10-17 12:59:44,153.22266
2023-10-17 13:04:55,151.46484
2023-10-17 13:10:05,155.12695000000002
2023-10-17 13:15:11,156.59179999999998
2023-10-17 13:20:25,168.01758
2023-10-17 13:25:36,195.26367
2023-10-17 13:30:46,165.82031
2023-10-17 13:35:54,162.89063
2023-10-17 13:41:07,153.22266
2023-10-17 13:46:21,151.02539
2023-10-17 13:51:29,154.24804999999998
2023-10-17 13:56:40,153.36914
2023-10-17 14:01:52,156.00586
2023-10-17 14:07:05,165.96679999999998
2023-10-17 14:12:18,414.25780999999995
2023-10-17 14:17:25,472.70507999999995
2023-10-17 14:22:38,541.40625
2023-10-17 14:27:51,357.71484
2023-10-17 14:32:50,217.96875
2023-10-17 14:38:04,233.64258
2023-10-17 14:43:12,194.82422
2023-10-17 14:48:27,543.45703
2023-10-17 14:53:33,412.20703
2023-10-17 14:58:45,205.51758
2023-10-17 15:03:52,175.78125
2023-10-17 15:08:59,150.14648
2023-10-17 15:14:12,145.75195000000002
2023-10-17 15:19:25,150.0
2023-10-17 15:24:38,148.53516
2023-10-17 15:29:50,150.0
2023-10-17 15:34:57,149.85352
2023-10-17 15:40:13,154.39453
2023-10-17 15:45:26,158.78906
2023-10-17 15:50:39,168.60352
